0 0
0 0
2.276 -3.201
-3.740 0.781
-3.756 -3.097
-3.692 -2.446
0.271 -3.522
1.888 -4.149
2.361 2.567
-0.576 -2.104
2.006 -1.212
1.407 2.135
4.434 -2.529
0.328 0.157
4.851 3.324
0.622 -5.093
3.251 3.934
-0.399 -1.438
0.852 -5.139
-1.471 3.810
-0.589 -2.508
1.005 3.678
-4.029 -1.341
0.498 -0.755
-1.375 -0.112
2.786 -2.188
-1.365 2.599
2.090 5.048
-1.160 -0.219
-1.006 -4.628
1.988 -3.223
0.796 0.392
1.556 -2.946
-3.565 -2.824
4.036 -2.220
0.487 0.794
-3.256 -0.341
4.952 1.356
-2.028 1.310
3.652 -2.013
-1.800 -2.769
-1.557 4.232
-3.289 1.828
-3.290 3.061
2.533 0.438
-1.720 4.002
1.901 4.988
0.815 5.428
-1.481 -3.614
-0.577 -2.594
1.474 2.607
-0.880 0.053
-0.879 4.471
-2.774 0.998
-2.775 0.997
-2.553 -1.324
1.823 5.324
-4.623 -0.217
-0.223 0.616
4.999 -0.789
0.729 -1.580
1.140 2.792
-4.442 0.449
1.136 -1.124
4.163 -0.366
-2.107 0.657
0.148 0.835
-0.666 -4.782
-1.368 4.224
-1.027 3.269
0.245 0.583
3.809 2.872
-0.825 2.578
1.520 2.952
-4.382 1.474
5.039 1.983
-1.851 0.801
0.172 4.593
-0.913 -1.348
-3.240 -3.239
-0.205 3.243
-2.546 1.210
-0.009 4.771
3.803 1.684
-1.089 -2.560
0.192 0.842
0.732 1.357
-4.598 0.778
-1.174 -3.320
4.992 2.157
0.851 5.050
-3.721 -0.521
3.235 3.074
-0.871 1.644
4.281 0.733
1.182 -2.595
