-13.569517 122.291222 
 10.471785 120.194702 
 34.510689 118.100395 
 58.544479 116.004524 
 82.585564 113.906006 
-87.783745 104.523933 
-39.708263 100.336533 
-15.678344  98.256149 
  8.372872  96.156151 
 32.416256  94.054237 
 80.492172  89.871811 
104.535248  87.767403 
-113.910995  82.585999 
-89.872253  80.487083 
-65.833054  78.395767 
-41.788868  76.304016 
-17.754641  74.213127 
  6.284525  72.121811 
 30.328285  70.024689 
 54.362530  67.934090 
 78.404228  65.842552 
102.444595  63.735870 
-116.010391  58.534752 
-91.960869  56.450161 
-67.921883  54.356354 
-43.886879  52.275536 
-19.846186  50.171333 
  4.195735  48.082390 
 28.232668  45.993774 
 52.271210  43.894886 
 76.308044  41.806278 
100.337631  39.720913 
124.387299  37.605804 
-118.090645  34.507336 
-94.049248  32.415825 
-70.018280  30.317587 
-45.981350  28.228977 
-21.937063  26.137215 
  2.101442  24.038324 
 26.138098  21.947226 
 50.171333  19.846186 
 74.220924  17.756573 
 98.265434  15.667299 
122.296638  13.574167 
-120.181747  10.470658 
-96.150192   8.382553 
-72.104088   6.282983 
-48.064877   4.191662 
-24.033905   2.093409 
  0.000000   0.000000 
 24.044504  -2.089232 
 48.086418  -4.178239 
 72.125412  -6.272090 
 96.161888  -8.365723 
120.206200 -10.454938 
-122.276718 -13.575900 
-98.234604 -15.664863 
-74.208717 -17.762753 
-50.169075 -19.848995 
-26.125444 -21.948326 
 -2.093851 -24.038986 
 21.955240 -26.133677 
 45.991955 -28.224779 
 70.031364 -30.313608 
 94.066376 -32.394325 
118.109680 -34.496239 
-124.369370 -37.607361 
-100.330566 -39.698647 
-76.293411 -41.784668 
-52.236248 -43.874935 
-28.211025 -45.980400 
 -4.177138 -48.073769 
 19.862085 -50.165092 
 43.903782 -52.256630 
 67.945351 -54.350761 
 91.979691 -56.439053 
116.012939 -58.540092 
-102.426315 -63.729736 
-78.387993 -65.831223 
-54.346409 -67.925262 
-30.309576 -70.013863 
 -6.267800 -72.105408 
 17.770983 -74.201797 
 41.809574 -76.300209 
 65.854477 -78.384888 
 89.891312 -80.473404 
113.930473 -82.569832 
-104.508560 -87.782478 
-80.479317 -89.870422 
-56.438171 -91.969536 
-32.396477 -94.061073 
 -8.360220 -96.157257 
 15.676198 -98.250847 
 39.721355 -100.332542 
 63.762939 -102.426575 
 87.789268 -104.519402 
-82.572914 -113.907104 
-58.539661 -116.007950 
-34.490292 -118.100151 
-10.458873 -120.192810 
 13.578216 -122.278931 
 37.618881 -124.383430 
