-13.4619 121.865
10.4932 119.764
34.446 117.665
58.3937 115.565
82.3487 113.463
-87.4221 104.197
-39.5188 100.001
-15.575 97.9159
8.39006 95.8117
32.3473 93.7055
80.251 89.5145
104.208 87.4058
-113.468 82.3491
-89.5149 80.2459
-65.5618 78.1503
-41.6038 76.0542
-17.6556 73.959
6.2974 71.8634
30.255 69.762
54.2032 67.6671
78.1587 65.5713
102.113 63.4604
-115.571 58.384
-91.6078 56.2951
-67.655 54.197
-43.7061 52.1118
-19.7515 50.0034
4.2043 47.9101
28.1551 45.8172
52.1075 43.714
76.0583 41.6211
100.002 39.5314
123.965 37.4121
-117.656 34.4427
-93.7005 32.3469
-69.7556 30.2444
-45.8048 28.1514
-21.8467 26.0554
2.10571 23.9522
26.0563 21.8568
50.0034 19.7515
73.9668 17.6576
97.9252 15.564
121.87 13.4666
-119.751 10.4921
-95.8057 8.3997
-71.8458 6.29585
-47.8927 4.20023
-23.9478 2.0977
0 0
23.9584 -2.09354
47.9142 -4.18686
71.867 -6.28501
95.8174 -8.38293
119.776 -10.4765
-121.85 -13.4683
-97.8945 -15.5616
-73.9547 -17.6637
-50.0011 -19.7543
-26.0436 -21.8579
-2.09814 -23.9529
21.8648 -26.0519
45.8154 -28.1473
69.7687 -30.2404
93.7176 -32.3255
117.675 -34.4316
-123.947 -37.4137
-99.9947 -39.5092
-76.0437 -41.5996
-52.0727 -43.6942
-28.1335 -45.8039
-4.18576 -47.9015
19.7673 -49.9972
43.7229 -52.093
67.6783 -54.1914
91.6266 -56.284
115.574 -58.3893
-102.095 -63.4542
-78.1426 -65.56
-54.1871 -67.6583
-30.2364 -69.7512
-6.28072 -71.8471
17.6719 -73.9478
41.6244 -76.0505
65.5832 -78.1395
89.5339 -80.2323
113.487 -82.333
-104.181 -87.4208
-80.2382 -89.5131
-56.2832 -91.6165
-32.3276 -93.7123
-8.37745 -95.8128
15.5729 -97.9107
39.5319 -99.9967
63.4873 -102.095
87.4276 -104.192
-82.3361 -113.464
-58.3889 -115.569
-34.4257 -117.665
-10.4804 -119.762
13.4706 -121.853
37.4251 -123.961
