936.683 1973.613
1120.463 1958.305
1304.267 1943.079
1488.243 1927.974
1672.299 1912.943
369.677 1836.012
737.698 1804.888
921.425 1789.580
1105.182 1774.271
1288.890 1758.959
1656.474 1728.554
1840.763 1713.594
170.229 1667.512
354.612 1651.757
538.613 1636.362
722.415 1621.017
906.194 1605.741
1089.936 1590.391
1273.676 1575.132
1457.427 1559.870
1641.174 1544.723
1825.110 1529.468
155.336 1483.435
339.500 1467.932
523.503 1452.660
707.194 1437.296
890.884 1422.028
1074.682 1406.688
1258.389 1391.420
1442.096 1376.050
1625.891 1360.761
1809.719 1345.542
1993.886 1330.404
140.171 1299.505
324.283 1284.116
508.143 1268.831
691.915 1253.557
875.599 1238.275
1059.395 1223.031
1243.110 1207.702
1426.831 1192.361
1610.600 1177.127
1794.294 1161.790
1978.383 1146.556
124.941 1115.716
309.094 1100.413
492.861 1085.089
676.579 1069.849
860.346 1054.569
1044.130 1039.232
1227.846 1023.966
1411.536 1008.603
1595.234 993.301
1779.031 978.001
1963.039 962.683
109.594 931.984
293.642 916.722
477.529 901.435
661.330 886.129
845.046 870.810
1028.799 855.480
1212.549 840.144
1396.245 824.902
1579.985 809.618
1763.682 794.263
1947.769 778.887
94.185 748.168
278.393 732.876
462.251 717.657
646.058 702.400
829.752 687.041
1013.466 671.749
1197.203 656.486
1380.936 641.095
1564.654 625.852
1748.443 610.512
1932.615 595.046
262.928 549.063
446.887 533.942
630.701 518.659
814.429 503.316
998.156 488.005
1181.914 472.734
1365.588 457.438
1549.364 442.146
1733.307 426.624
1917.595 410.964
247.208 365.134
431.364 350.016
615.266 334.800
799.119 319.614
982.871 304.288
1166.634 288.925
1350.315 273.655
1534.161 258.131
1718.272 242.536
415.728 165.789
599.826 150.702
783.690 135.488
967.490 120.204
1151.272 104.873
1335.117 89.430
