935.570 1970.281
1119.392 1954.955
1303.244 1939.704
1487.183 1924.638
1671.254 1909.643
368.583 1832.560
736.566 1801.500
920.352 1786.224
1104.211 1770.853
1287.770 1755.528
1655.440 1725.312
1839.699 1710.349
169.193 1664.070
353.528 1648.362
537.521 1632.959
721.362 1617.630
905.140 1602.387
1088.789 1587.111
1272.587 1571.790
1456.412 1556.578
1640.134 1541.468
1824.076 1526.231
154.325 1480.026
338.445 1464.534
522.436 1449.282
706.190 1433.905
889.824 1418.631
1073.639 1403.358
1257.392 1388.116
1441.101 1372.642
1624.872 1357.486
1808.708 1342.328
1992.867 1327.194
139.173 1296.074
323.284 1280.698
507.138 1265.438
690.885 1250.196
874.572 1234.912
1058.398 1219.667
1242.111 1204.380
1425.774 1189.087
1609.621 1173.854
1793.329 1158.535
1977.414 1143.339
123.930 1112.287
308.102 1096.991
491.853 1081.676
675.557 1066.453
859.369 1051.209
1043.157 1035.876
1226.847 1020.604
1410.564 1005.310
1594.272 990.029
1778.057 974.726
1962.077 959.462
108.590 928.529
292.640 913.291
476.531 898.022
660.358 882.729
844.072 867.426
1027.770 852.160
1211.581 836.806
1395.294 821.574
1579.101 806.330
1762.727 791.014
1946.822 775.626
93.262 744.683
277.429 729.420
461.303 714.232
645.148 699.011
828.791 683.634
1012.531 668.395
1196.413 653.241
1379.997 637.569
1563.734 622.545
1747.542 607.260
1931.690 591.805
261.992 545.600
445.940 530.489
629.736 515.262
813.490 499.950
997.269 484.569
1180.990 469.542
1364.865 454.427
1548.483 438.864
1732.444 423.366
1916.697 407.711
246.317 361.686
430.428 346.580
614.352 331.401
798.303 316.375
981.910 300.876
1165.711 285.553
1349.456 270.363
1533.308 254.825
1717.431 239.281
414.802 162.392
598.905 147.337
782.718 132.176
966.546 116.827
1150.438 101.530
1334.374 86.188
